id,car_name,brand,car_model,model_year,transmission,body_type,fuel_type,engine_capacity,travels,price,accident ,registration
230,ToyotaHiaceJapanGL-DualAC(Loan)2016,Toyota,Hiace,2016,Automatic,MPV,Octane,1800,25580,2000000,N,2024
231,NissanMicrobus2013,Nissan,Microbus,2013,Automatic,MPV,Octane,2000,25690,1080000,N,2026
232,ToyotaPremio.2010,Toyota,Premio,2010,Automatic,Sedan,Octane,2000,22000,2180000,N,2024
233,ToyotaAxio.2013,Toyota,Axio,2013,Automatic,Hatchback,Octane,2000,36000,1580000,N,2025
234,ToyotaNoahMicrobus(2010)2010,Toyota,Xmicrobus,2010,Automatic,MPV,Octane,2000,73000,2080000,N,2024
235,ToyotaCorollaG2004,Toyota,Corolla,2004,Automatic,Saloon,Octane,1500,86000,1150000,N,2023
236,ToyotaAxioHybrid2013,Toyota,Axio,2013,Automatic,Hatchback,Octane,1500,80000,1490000,N,2022
237,ToyotaFielder2013,Toyota,Fielder,2013,Automatic,Hatchback,Octane,1500,91000,1700000,N,2024
238,HyundaiElantraSunroofEdition2016,Hyundai,Elantra,2016,Automatic,Sedan,Octane,1500,98206,2000000,N,2024
239,ToyotaHarrierAdvancePremium2014,Toyota,Harrier,2014,Automatic,SUV,Octane,1500,25560,4400000,N,2022
240,ToyotaCorolla2004,Toyota,Corolla,2004,Automatic,Saloon,Octane,1500,46980,985000,N,2024
241,ToyotaPremioG-superior2008,Toyota,Premio,2008,Automatic,Sedan,Octane,1500,55984,1935000,N,2024
242,ToyotaHiace2005,Toyota,Hiace,2005,Automatic,MPV,Octane,2000,145000,1350000,N,2024
243,HondaCRV.2004,Honda,CRV,2004,Automatic,SUV,Octane,2000,135000,800000,N,2025
244,ToyotaPradoTXLTDPearlHID2013,Toyota,Prado,2013,Automatic,SUV,Octane,2000,74684,7650000,N,2024
245,ToyotaSientaFacelift22013,Toyota,Xfacelift,2013,Automatic,MPV,Octane,2000,100000,1950000,N,2023
246,ToyotaPremio2003,Toyota,Premio,2003,Automatic,Sedan,Octane,2000,61200,1298000,N,2024
247,ToyotaC-HRG-LED2017,Toyota,CHR,2017,Automatic,SUV,Octane,2000,75300,2750000,N,2024
248,ToyotaNoahHybridG2016,Toyota,Noah,2016,Automatic,MPV,Octane,2000,85000,2460000,N,2026
249,ToyotaNoah.1999,Toyota,Noah,1999,Automatic,MPV,Octane,2000,108000,650000,N,2024
250,NissanX-Trailpushstart2013,Nissan,Xtrail,2013,Automatic,SUV,Octane,2000,90000,2700000,N,2024
251,ToyotaPrado2003,Toyota,Prado,2003,Automatic,SUV,Octane,2690,73000,2700000,N,2023
252,ToyotaPrado2005,Toyota,Prado,2005,Automatic,SUV,Octane,2700,64600,3400000,N,2024
253,MarutiSuzukiWagonRUttara2012,MarutiSuzuki,Suzuki,2012,Manual,Hatchback,Octane,2500,60000,465000,N,2024
254,NissanDieselDobleCabinPickup2006,Nissan,Diesel,2006,Manual,Van,Octane,2000,55000,525000,N,2025
255,ToyotaCoronaPremio1996,Toyota,Corona,1996,Automatic,Sedan,Octane,2000,111820,595000,N,2024
256,ToyotaCorollaCrossGrade-5New2024,Toyota,Xcross,2024,Automatic,SUV,Octane,2000,329277,5575000,N,2024
257,ToyotaPradoTX-Limited2014,Toyota,Prado,2014,Automatic,SUV,Octane,2000,178920,9075000,N,2022
258,ToyotaPremioGsuperior2009,Toyota,Premio,2009,Automatic,Sedan,Octane,2000,47000,2180000,N,2025
259,ToyotaAxioLuxelG2013,Toyota,Axio,2013,Automatic,Hatchback,Octane,1500,57000,1860000,N,2024
260,ToyotaAxioFielder2011,Toyota,Axio,2011,Automatic,Hatchback,Octane,1500,62000,1570000,N,2024
261,MitsubishiX-Pander7Seater2019,Mitsubishi,Xpander,2019,Automatic,MPV,Octane,1500,45000,3100000,N,2024
262,ToyotaCrownRSADVN.NARDOGREY2021,Toyota,Crown,2021,Automatic,Sedan,Octane,1500,68000,12000000,N,2024
263,ToyotaC-HRG-LED2017,Toyota,CHR,2017,Automatic,SUV,Octane,1500,19000,2755000,N,2024
264,ToyotaCorollaCrossZLether2021,Toyota,Corolla,2021,Automatic,SUV,Octane,1500,48000,4650000,N,2024
265,ToyotaCorolla20022004,Toyota,X2002,2004,Automatic,Saloon,Octane,1800,55137,1070000,N,2024
266,ToyotaAllionFamilyused2003,Toyota,Allion,2003,Automatic,Sedan,Octane,1800,45690,1250000,N,2024
267,HondaCityRSPackage2020,Honda,City,2020,Automatic,Sedan,Octane,2500,100000,2750000,N,2024
268,HondaHR-VEX2016,Honda,HRV,2016,Automatic,SUV,Octane,2500,95650,2650000,N,2024
269,ToyotaProboxGL2010,Toyota,Probox,2010,Automatic,Sedan,Octane,2500,27800,1095000,N,2024
270,ToyotaAllionG+Package2012,Toyota,Allion,2012,Automatic,Sedan,Octane,2000,37000,2020000,N,2024
271,Toyotaist2008,Toyota,ist,2008,Automatic,Hatchback,Octane,1800,73000,840000,N,2024
272,ToyotaPremioPREMIO....2013,Toyota,Premio,2013,Automatic,Saloon,Octane,1500,84000,2400000,N,2024
273,ToyotaLandCruiserPrado2017,Toyota,Land,2017,Automatic,SUV,Octane,1500,140000,12100000,N,2024
274,ToyotaAlphardE-FOUR2019,Toyota,Alphrad,2019,Automatic,Van,Octane,1500,97000,10800000,N,2024
275,ToyotaAxiohybridX4.5Grade2019,Toyota,Axio,2019,Automatic,Saloon,Octane,1500,53204,2550000,N,2024
276,ToyotaAxioXNonHyb2019,Toyota,Axio,2019,Automatic,Saloon,Octane,1500,18735,2450000,N,2024
277,ToyotaAxioNonhyb4point2019,Toyota,Axio,2019,Automatic,Saloon,Octane,1500,42000,2500000,N,2024
278,ToyotaHarrierPremiumPackage2016,Toyota,Harrier,2016,Automatic,SUV,Octane,2000,13650,5650000,N,2024
279,BMWX1Sdrive18i2018,BMW,Xsdrive,2018,Automatic,SUV,Octane,3000,12354,5850000,N,2024
280,NissanX-Trail2011,Nissan,Xtrail,2011,Automatic,SUV,Octane,2000,9720,2200000,N,2024
281,ToyotaC-HRGMODENEROLED2019,Toyota,CHR,2019,Automatic,Saloon,Octane,1800,47532,3100000,N,2024
282,NissanX-Trail2016,Nissan,Xtrail,2016,Automatic,SUV,Octane,1800,35980,3000000,N,2024
283,ToyotaNoahG2DOORPREADYSHOP2019,Toyota,Xg,2019,Automatic,MPV,Octane,1800,65800,3000000,N,2024
284,ToyotaAllionSuperFreshCondition2004,Toyota,Allion,2004,Automatic,Saloon,Octane,2000,26980,1450000,N,2024
285,NissanX-Trail2011,Nissan,Xtrail,2011,Automatic,SUV,Octane,2000,45690,2250000,N,2024
286,ToyotaRushFamilyused2009,Toyota,Rush,2009,Automatic,Hatchback,Octane,2000,86000,1480000,N,2024
287,ToyotaHiaceM.SuperGL2019,Toyota,Hiace,2019,Automatic,Octane,Octane,2000,50500,3380000,N,2024
288,ToyotaEsquireOctneDrive2014,Toyota,Esquire,2014,Automatic,MPV,Octane,2000,62000,2920000,N,2024
289,ToyotaCorollaCrossZLEATHER2024,Toyota,Corolla,2024,Automatic,SUV,Octane,2000,42000,5370000,N,2024
290,ToyotaCorollaCrossZLeatherHardTop2021,Toyota,Corolla,2021,Automatic,SUV,Octane,2000,57000,4250000,N,2024
291,ToyotaPriusATouringSelection2019,Toyota,Prius,2019,Automatic,Saloon,Octane,1800,47000,2830000,N,2024
292,ToyotaAxioWXBGrade52016,Toyota,Xwxb,2016,Automatic,Hatchback,Hybrid,1500,95800,2200000,N,2024
293,MitsubishiPajero.2003,Mitsubishi,Pajero,2003,Automatic,SUV,Octane,2500,32000,2690000,N,2024
294,HondaCivic2015,Honda,Civic,2015,Automatic,SUV,Petrol,2000,250994,9777469,N,2024
295,ToyotaYaris2022,Toyota,Yaris,2022,Automatic,Coupe,Petrol,3000,126223,921097,N,2024
296,BMWX32020,BMW,X3,2020,Automatic,Convertible,Diesel,2500,136017,3539207,N,2024
297,NissanMaxima2021,Nissan,Maxima,2021,Automatic,Coupe,CNG,3000,405838,5361139,N,2024
298,HondaCR-V2023,Honda,CR-V,2023,Automatic,Sedan,CNG,1800,156831,2651472,N,2024
299,NissanRogue2024,Nissan,Rogue,2024,Automatic,Convertible,Diesel,1800,173109,1125400,N,2024
300,MitsubishiEclipse2015,Mitsubishi,Eclipse,2015,Automatic,Sedan,Petrol,2000,70556,8155410,N,2024
301,ToyotaCorolla2018,Toyota,Corolla,2018,Automatic,Coupe,CNG,2000,225328,6027389,N,2023
302,NissanRogue2020,Nissan,Rogue,2020,Automatic,Sedan,Petrol,1500,447261,3250947,N,2024
303,ToyotaYaris2019,Toyota,Yaris,2019,Automatic,Coupe,CNG,1800,474604,4995637,N,2024
304,NissanAltima2015,Nissan,Altima,2015,Manual,Wagon,CNG,2500,409344,8231651,N,2024
305,MitsubishiPajero2015,Mitsubishi,Pajero,2015,Automatic,Sedan,Hybrid,3500,114286,8732696,N,2024
306,NissanMurano2019,Nissan,Murano,2019,Automatic,Wagon,Octane,3500,496478,9539692,N,2024
307,ToyotaYaris2019,Toyota,Yaris,2019,Automatic,SUV,Petrol,1500,457805,4453880,N,2022
308,ToyotaYaris2018,Toyota,Yaris,2018,Automatic,SUV,Petrol,3000,67730,7440561,N,2024
309,MitsubishiLancer2015,Mitsubishi,Lancer,2015,Automatic,Wagon,Diesel,3500,317586,3400333,N,2024
310,HondaAccord2016,Honda,Accord,2016,Automatic,Sedan,Hybrid,2000,493032,1807511,N,2024
311,ToyotaCamry2020,Toyota,Camry,2020,Automatic,Sedan,CNG,2500,126988,6114007,N,2024
312,BMW5Series2020,BMW,5Series,2020,Automatic,Sedan,Diesel,2000,384793,3060430,N,2023
313,HondaHR-V2015,Honda,HR-V,2015,Automatic,Convertible,Petrol,3000,370448,9022379,N,2024
314,MitsubishiPajero2024,Mitsubishi,Pajero,2024,Automatic,Hatchback,Diesel,2000,459904,3490116,N,2024
315,ToyotaCamry2023,Toyota,Camry,2023,Automatic,Hatchback,Hybrid,2000,243068,812076,N,2024
316,BMWX32021,BMW,X3,2021,Manual,Convertible,Petrol,3000,130192,6180354,N,2022
317,ToyotaYaris2023,Toyota,Yaris,2023,Automatic,Wagon,Diesel,3000,85809,5550117,N,2024
318,HondaCR-V2021,Honda,CR-V,2021,Automatic,Convertible,Octane,1500,442881,2977250,N,2024
319,MitsubishiPajero2015,Mitsubishi,Pajero,2015,Automatic,SUV,Octane,1500,304374,7319606,N,2024
320,NissanSentra2023,Nissan,Sentra,2023,Automatic,Hatchback,Octane,2000,120722,1989067,N,2023
321,ToyotaYaris2018,Toyota,Yaris,2018,Manual,Sedan,Diesel,3500,36824,6855334,N,2024
322,BMW3Series2021,BMW,3Series,2021,Automatic,Sedan,Hybrid,2000,282359,1482046,N,2024
323,ToyotaCorolla2019,Toyota,Corolla,2019,Manual,Convertible,Octane,1500,385198,4675838,N,2024
324,BMWX32021,BMW,X3,2021,Automatic,Wagon,CNG,3000,332850,3801408,N,2024
325,BMW5Series2023,BMW,5Series,2023,Automatic,Wagon,Hybrid,2000,358628,8496054,N,2024
326,NissanMaxima2016,Nissan,Maxima,2016,Automatic,Convertible,Diesel,3000,181953,3453760,N,2024
327,BMW5Series2024,BMW,5Series,2024,Manual,Hatchback,Hybrid,2000,447946,7036418,N,2024
328,NissanMurano2021,Nissan,Murano,2021,Automatic,Convertible,Hybrid,1800,201641,5062908,N,2024
329,HondaHR-V2022,Honda,HR-V,2022,Manual,Sedan,Octane,2000,317351,1073509,N,2025
330,BMW3Series2017,BMW,3Series,2017,Automatic,SUV,CNG,2000,16377,5429792,N,2024
331,BMW7Series2023,BMW,7Series,2023,Automatic,Convertible,CNG,1500,24784,8523723,N,2024
332,HondaAccord2017,Honda,Accord,2017,Automatic,Convertible,CNG,1800,139345,5838238,N,2024
333,ToyotaYaris2024,Toyota,Yaris,2024,Automatic,SUV,Octane,3500,175232,8895563,N,2024
334,MitsubishiEclipse2022,Mitsubishi,Eclipse,2022,Manual,Sedan,Hybrid,3500,162492,1426991,N,2024
335,BMWX52021,BMW,X5,2021,Automatic,Hatchback,Petrol,2500,223377,2822334,N,2024
336,MitsubishiLancer2024,Mitsubishi,Lancer,2024,Automatic,Wagon,Diesel,1500,164794,9597692,N,2024
337,ToyotaPrius2020,Toyota,Prius,2020,Automatic,Hatchback,Hybrid,3500,120761,3370227,N,2024
338,ToyotaYaris2021,Toyota,Yaris,2021,Automatic,Convertible,Hybrid,1500,121436,8046678,N,2024
339,HondaAccord2021,Honda,Accord,2021,Automatic,Sedan,Diesel,3000,395759,1627302,N,2024
340,BMW3Series2021,BMW,3Series,2021,Automatic,Convertible,Diesel,3500,73354,3062755,N,2024
341,NissanMaxima2023,Nissan,Maxima,2023,Automatic,Wagon,Hybrid,1800,299213,9595418,N,2024
342,MitsubishiLancer2018,Mitsubishi,Lancer,2018,Automatic,Coupe,Petrol,3500,489514,2303148,N,2024
343,ToyotaYaris2021,Toyota,Yaris,2021,Automatic,SUV,Petrol,2000,316362,1206123,N,2024
344,HondaCR-V2017,Honda,CR-V,2017,Automatic,Coupe,Hybrid,1800,235929,1552920,N,2024
345,MitsubishiOutlander2018,Mitsubishi,Outlander,2018,Automatic,Wagon,Octane,1500,392753,1714996,N,2024
346,MitsubishiPajero2024,Mitsubishi,Pajero,2024,Manual,Hatchback,Octane,2000,368748,2666934,N,2024
347,HondaHR-V2022,Honda,HR-V,2022,Automatic,SUV,Hybrid,1800,111850,9967477,N,2024
348,BMW7Series2019,BMW,7Series,2019,Automatic,Wagon,CNG,3500,371348,1108508,N,2024
349,NissanSentra2024,Nissan,Sentra,2024,Automatic,SUV,Octane,2000,110222,5351347,N,2024
350,ToyotaCorolla2022,Toyota,Corolla,2022,Automatic,Wagon,Petrol,3500,451736,6843474,N,2024
351,ToyotaHighlander2015,Toyota,Highlander,2015,Manual,Wagon,Diesel,1800,204597,9331890,N,2024
352,ToyotaYaris2020,Toyota,Yaris,2020,Manual,Convertible,Octane,1800,109267,9199526,N,2024
353,NissanAltima2023,Nissan,Altima,2023,Automatic,Convertible,Petrol,2000,261865,7400153,N,2024
354,MitsubishiOutlander2015,Mitsubishi,Outlander,2015,Automatic,Hatchback,Petrol,1800,267800,5428469,N,2024
355,ToyotaYaris2019,Toyota,Yaris,2019,Manual,Sedan,Hybrid,2000,123270,3345240,N,2024
356,HondaAccord2021,Honda,Accord,2021,Automatic,Coupe,Hybrid,3500,326099,4615608,N,2024
357,NissanSentra2018,Nissan,Sentra,2018,Automatic,Hatchback,Hybrid,2000,240494,9897172,N,2024
358,MitsubishiPajero2018,Mitsubishi,Pajero,2018,Automatic,Wagon,CNG,1800,167004,9587997,N,2024
359,MitsubishiPajero2021,Mitsubishi,Pajero,2021,Automatic,Convertible,CNG,2000,40554,9741610,N,2024
360,ToyotaHighlander2017,Toyota,Highlander,2017,Manual,SUV,Octane,2000,466442,7746441,N,2024
361,NissanRogue2019,Nissan,Rogue,2019,Automatic,Wagon,Petrol,1800,413476,3953002,N,2024
362,ToyotaCamry2017,Toyota,Camry,2017,Automatic,Convertible,Hybrid,2000,322511,4674049,N,2024
363,BMWX32018,BMW,X3,2018,Automatic,Hatchback,Octane,3500,413853,8796058,N,2024
364,MitsubishiEclipse2023,Mitsubishi,Eclipse,2023,Automatic,Wagon,Petrol,1800,451761,7300504,N,2024
365,NissanMaxima2022,Nissan,Maxima,2022,Automatic,SUV,Octane,2500,405838,1051897,N,2024
366,HondaAccord2021,Honda,Accord,2021,Automatic,SUV,CNG,1500,97839,8169982,N,2024
367,BMW3Series2022,BMW,3Series,2022,Manual,SUV,Diesel,2500,411960,1501728,N,2024
368,BMW3Series2021,BMW,3Series,2021,Automatic,Wagon,Hybrid,3000,286101,9611906,N,2024
369,ToyotaCorolla2023,Toyota,Corolla,2023,Automatic,Sedan,CNG,3000,286998,7437254,N,2024
370,ToyotaYaris2023,Toyota,Yaris,2023,Automatic,Wagon,Octane,1800,157661,8174490,N,2024
371,NissanMurano2019,Nissan,Murano,2019,Automatic,Coupe,Petrol,3000,486837,1715141,N,2024
372,BMW5Series2017,BMW,5Series,2017,Manual,Coupe,Octane,3500,267488,2698704,N,2025
373,MitsubishiEclipse2024,Mitsubishi,Eclipse,2024,Automatic,Coupe,Petrol,2500,18061,3801084,N,2024
374,NissanMaxima2024,Nissan,Maxima,2024,Manual,Sedan,Petrol,2000,367659,3551363,N,2026
375,ToyotaCorolla2016,Toyota,Corolla,2016,Automatic,Wagon,Petrol,1500,279631,7243916,N,2026
376,BMWX32024,BMW,X3,2024,Automatic,Coupe,Octane,1800,483283,6423607,N,2024
377,BMWX32017,BMW,X3,2017,Manual,SUV,Octane,2500,166513,5992855,N,2024
378,NissanMaxima2019,Nissan,Maxima,2019,Automatic,SUV,CNG,1500,331400,5046497,N,2024
379,ToyotaYaris2022,Toyota,Yaris,2022,Manual,Convertible,Octane,3000,467790,9078999,N,2023
380,MitsubishiEclipse2018,Mitsubishi,Eclipse,2018,Automatic,Coupe,Diesel,2500,46631,910277,N,2024
381,MitsubishiOutlander2023,Mitsubishi,Outlander,2023,Automatic,Convertible,CNG,1500,101909,3287325,N,2024
382,ToyotaCorolla2020,Toyota,Corolla,2020,Automatic,Sedan,Hybrid,3000,161469,6355122,N,2023
383,ToyotaCorolla2015,Toyota,Corolla,2015,Automatic,SUV,CNG,3500,154097,3776601,N,2024
384,NissanMurano2024,Nissan,Murano,2024,Manual,Sedan,Petrol,2000,198236,7157547,Y,2022
385,ToyotaPrius2021,Toyota,Prius,2021,Automatic,Coupe,CNG,1500,369180,5403979,N,2024
386,HondaHR-V2023,Honda,HR-V,2023,Automatic,Wagon,CNG,3000,35505,2633787,Y,2024
387,BMWX52023,BMW,X5,2023,Automatic,Wagon,Hybrid,3500,155568,7964770,N,2024
388,BMW3Series2020,BMW,3Series,2020,Automatic,Convertible,Petrol,1800,327064,9128158,N,2024
389,BMW5Series2022,BMW,5Series,2022,Manual,Convertible,CNG,3500,157299,4047321,N,2024
390,ToyotaCorolla2016,Toyota,Corolla,2016,Automatic,Sedan,CNG,3000,222386,7746457,N,2024
391,ToyotaHighlander2020,Toyota,Highlander,2020,Automatic,Wagon,CNG,1500,340868,4175360,N,2024
392,HondaCivic2019,Honda,Civic,2019,Automatic,Convertible,Hybrid,2000,407145,902865,N,2024
393,ToyotaHighlander2020,Toyota,Highlander,2020,Automatic,Convertible,Hybrid,1500,441230,3746567,N,2024
394,MitsubishiOutlander2020,Mitsubishi,Outlander,2020,Manual,Coupe,Diesel,1500,343507,3077572,N,2025
395,NissanRogue2017,Nissan,Rogue,2017,Manual,Convertible,Petrol,2500,416036,7744979,Y,2024
396,ToyotaHighlander2023,Toyota,Highlander,2023,Automatic,Wagon,Petrol,3000,285958,1114043,N,2024
397,MitsubishiOutlander2024,Mitsubishi,Outlander,2024,Automatic,Hatchback,Octane,1800,152041,1322998,Y,2024
398,HondaInsight2021,Honda,Insight,2021,Manual,Convertible,Hybrid,2500,103240,2760327,N,2024
399,HondaCivic2020,Honda,Civic,2020,Automatic,Sedan,Diesel,1800,199816,8381730,N,2024
400,HondaInsight2018,Honda,Insight,2018,Automatic,Sedan,Petrol,1500,412786,4190648,N,2024
401,ToyotaPrius2022,Toyota,Prius,2022,Automatic,Coupe,Hybrid,1800,104725,6506197,N,2024
402,NissanMurano2023,Nissan,Murano,2023,Automatic,SUV,Octane,3000,359794,3026624,N,2023
403,MitsubishiASX2015,Mitsubishi,ASX,2015,Automatic,Convertible,Octane,1500,168043,1538700,N,2024
404,BMW3Series2016,BMW,3Series,2016,Automatic,Sedan,Octane,3000,406699,6042557,N,2024
405,ToyotaHighlander2024,Toyota,Highlander,2024,Automatic,SUV,Petrol,1800,105949,5607802,N,2024
406,HondaCR-V2023,Honda,CR-V,2023,Automatic,Wagon,Octane,2000,83287,3442344,N,2024
407,HondaCivic2016,Honda,Civic,2016,Manual,Convertible,Hybrid,1500,113306,9902121,Y,2024
408,HondaCR-V2023,Honda,CR-V,2023,Automatic,Wagon,Petrol,3000,133358,3673517,N,2024
409,ToyotaPrius2019,Toyota,Prius,2019,Manual,Convertible,Diesel,1500,73196,1286416,N,2024
410,NissanAltima2015,Nissan,Altima,2015,Automatic,Sedan,Diesel,2500,98838,8279891,N,2024
411,BMW3Series2020,BMW,3Series,2020,Automatic,SUV,Hybrid,1500,488804,8613071,Y,2024
412,BMWX52017,BMW,X5,2017,Manual,Wagon,Diesel,1500,243857,6007508,N,2024
413,NissanMaxima2022,Nissan,Maxima,2022,Manual,SUV,Hybrid,2000,483602,6897668,N,2024
414,NissanMurano2017,Nissan,Murano,2017,Automatic,Hatchback,Diesel,2500,20867,1896646,N,2022
415,NissanMurano2016,Nissan,Murano,2016,Automatic,SUV,Petrol,2000,321900,2937316,N,2024
416,BMW5Series2016,BMW,5Series,2016,Manual,Sedan,Petrol,3000,345499,1989907,N,2024
417,HondaHR-V2023,Honda,HR-V,2023,Automatic,Coupe,CNG,3000,132764,9993059,N,2024
418,MitsubishiASX2022,Mitsubishi,ASX,2022,Automatic,SUV,Hybrid,2500,416206,8104023,Y,2024
419,BMW7Series2020,BMW,7Series,2020,Automatic,SUV,Octane,3500,493040,8964301,N,2024
420,ToyotaPrius2024,Toyota,Prius,2024,Automatic,Convertible,Octane,2500,97365,5967981,N,2024
421,NissanSentra2016,Nissan,Sentra,2016,Automatic,Convertible,Diesel,2000,264153,1831500,N,2024
422,ToyotaCamry2018,Toyota,Camry,2018,Manual,Wagon,Octane,1800,351492,3303436,N,2024
423,NissanMurano2023,Nissan,Murano,2023,Automatic,Convertible,Diesel,1800,112825,6111628,N,2024
424,HondaCR-V2024,Honda,CR-V,2024,Manual,Coupe,Petrol,1500,310516,936218,N,2024
425,BMW5Series2023,BMW,5Series,2023,Manual,Hatchback,Octane,2000,477423,1691328,N,2024
426,ToyotaHighlander2023,Toyota,Highlander,2023,Automatic,Hatchback,Octane,1800,231343,7414724,N,2024
427,HondaHR-V2021,Honda,HR-V,2021,Automatic,Convertible,CNG,3500,95916,8767020,N,2024
428,MitsubishiEclipse2018,Mitsubishi,Eclipse,2018,Automatic,Hatchback,Diesel,1800,156241,2906365,Y,2024
429,MitsubishiLancer2015,Mitsubishi,Lancer,2015,Automatic,SUV,Diesel,3500,233974,3077939,N,2024
430,ToyotaYaris2017,Toyota,Yaris,2017,Manual,Wagon,Hybrid,2500,331761,3816499,N,2024
431,NissanRogue2023,Nissan,Rogue,2023,Automatic,Coupe,Diesel,2000,123353,3917056,N,2024
432,NissanAltima2024,Nissan,Altima,2024,Automatic,Wagon,CNG,3500,268050,5317272,N,2024
433,NissanSentra2023,Nissan,Sentra,2023,Automatic,Sedan,Hybrid,2500,374561,6983722,N,2024
434,ToyotaYaris2024,Toyota,Yaris,2024,Manual,Sedan,CNG,3500,388408,9631661,N,2024
435,HondaInsight2022,Honda,Insight,2022,Automatic,Convertible,Octane,1800,252700,2109997,N,2024
436,BMW3Series2024,BMW,3Series,2024,Automatic,Hatchback,Hybrid,1500,250822,8417439,N,2024
437,BMW7Series2022,BMW,7Series,2022,Automatic,Coupe,Petrol,2000,156628,3610320,Y,2024
438,ToyotaHighlander2024,Toyota,Highlander,2024,Automatic,Convertible,Petrol,1500,334934,8738316,N,2024
439,BMW7Series2017,BMW,7Series,2017,Automatic,Hatchback,Hybrid,1500,155374,8932926,N,2024
440,ToyotaPrius2017,Toyota,Prius,2017,Automatic,Hatchback,Petrol,1800,327855,5513926,Y,2024
441,HondaCivic2019,Honda,Civic,2019,Automatic,Convertible,CNG,3000,392431,3335634,N,2024
442,NissanMaxima2020,Nissan,Maxima,2020,Automatic,Wagon,CNG,2500,99796,9648116,N,2024
443,ToyotaCorolla2020,Toyota,Corolla,2020,Manual,Convertible,CNG,2500,399663,7728115,N,2024
444,NissanRogue2018,Nissan,Rogue,2018,Automatic,SUV,CNG,3000,390016,6589409,N,2024
445,ToyotaCorolla2019,Toyota,Corolla,2019,Automatic,Coupe,Diesel,2500,163003,8790421,N,2024
446,BMW5Series2018,BMW,5Series,2018,Automatic,Coupe,Diesel,2000,81100,9699342,N,2023
447,NissanMurano2015,Nissan,Murano,2015,Manual,Coupe,Diesel,3500,170511,9696176,N,2024
448,ToyotaPrius2016,Toyota,Prius,2016,Automatic,Coupe,Hybrid,3500,455025,5373311,N,2024
449,HondaCR-V2019,Honda,CR-V,2019,Manual,Hatchback,Hybrid,2500,246753,4856679,N,2024
450,BMW7Series2018,BMW,7Series,2018,Automatic,Wagon,CNG,2000,292106,977469,N,2024
451,ToyotaCorolla2016,Toyota,Corolla,2016,Automatic,Convertible,Octane,3500,238802,6697466,Y,2024
452,MitsubishiOutlander2019,Mitsubishi,Outlander,2019,Automatic,Sedan,Hybrid,1500,34822,4437715,N,2024
453,BMWX52016,BMW,X5,2016,Automatic,Convertible,CNG,2500,349139,3899902,N,2024
454,ToyotaHighlander2017,Toyota,Highlander,2017,Automatic,Wagon,Octane,3500,242735,5436946,N,2022
455,NissanMurano2020,Nissan,Murano,2020,Automatic,Sedan,Petrol,1500,205696,7319465,N,2024
456,HondaCR-V2015,Honda,CR-V,2015,Manual,Hatchback,CNG,2500,41384,9049722,N,2024
457,MitsubishiASX2024,Mitsubishi,ASX,2024,Automatic,Coupe,Octane,1800,288446,8035234,N,2024
458,MitsubishiLancer2024,Mitsubishi,Lancer,2024,Manual,Wagon,Petrol,1500,23277,2023386,N,2024
459,ToyotaHighlander2024,Toyota,Highlander,2024,Automatic,Sedan,Diesel,1800,347289,814556,N,2024
460,ToyotaHighlander2021,Toyota,Highlander,2021,Automatic,Hatchback,Diesel,3000,6941,9446691,Y,2024
461,NissanRogue2022,Nissan,Rogue,2022,Automatic,Wagon,Octane,3000,123408,855488,N,2024
462,NissanAltima2022,Nissan,Altima,2022,Automatic,Hatchback,Petrol,3500,163769,7521201,N,2024
463,ToyotaHighlander2016,Toyota,Highlander,2016,Automatic,Hatchback,Octane,2500,403696,5664699,Y,2024
464,MitsubishiEclipse2017,Mitsubishi,Eclipse,2017,Automatic,Coupe,CNG,2000,369842,7344871,N,2024
465,ToyotaYaris2020,Toyota,Yaris,2020,Automatic,Wagon,Diesel,3500,104333,3147853,N,2024
466,ToyotaCorolla2018,Toyota,Corolla,2018,Automatic,Convertible,CNG,2500,208826,1856840,N,2024
467,BMW5Series2019,BMW,5Series,2019,Automatic,Coupe,Octane,1500,182883,1740437,N,2024
468,HondaHR-V2015,Honda,HR-V,2015,Automatic,Wagon,Hybrid,2500,497877,9802006,N,2024
469,MitsubishiPajero2024,Mitsubishi,Pajero,2024,Manual,Sedan,CNG,2500,347796,1119824,N,2024
470,NissanAltima2024,Nissan,Altima,2024,Automatic,Wagon,CNG,1500,95308,1638156,N,2022
471,HondaHR-V2016,Honda,HR-V,2016,Automatic,Convertible,Octane,1500,64863,9140683,N,2024
472,BMWX32024,BMW,X3,2024,Automatic,SUV,Diesel,2000,430470,7544585,N,2024
473,HondaInsight2016,Honda,Insight,2016,Automatic,Hatchback,CNG,1500,315947,3709968,Y,2024
474,HondaCivic2016,Honda,Civic,2016,Automatic,Coupe,CNG,3500,198948,3568343,N,2024
475,NissanSentra2018,Nissan,Sentra,2018,Automatic,Sedan,Hybrid,2500,412718,3446667,N,2024
476,ToyotaCorolla2022,Toyota,Corolla,2022,Automatic,SUV,Octane,3500,346707,5560225,N,2024
477,NissanMaxima2022,Nissan,Maxima,2022,Automatic,Wagon,Petrol,3000,241149,7712738,N,2024
478,MitsubishiEclipse2017,Mitsubishi,Eclipse,2017,Automatic,Convertible,CNG,3500,267085,2276750,N,2024
479,HondaHR-V2020,Honda,HR-V,2020,Automatic,SUV,CNG,1500,282976,2405308,N,2024
